Account Number,Situs Address,SaleDate,SalePrice,RMVLAND,RMVIMPR,RMV,AV,Difference,Percent_Difference,Ratio
608639,4763 BREITENBUSH AVE NE SALEM OR 97301,2024-04-16,452295.0,137040,406150,543190,271440,-90895.0,-16.733555477825437,0.8326644452217457
338245,6034 PIKES PASS ST SE SALEM OR 97306,2024-04-16,790000.0,184500,680880,865380,600390,-75380.0,-8.710624234440361,0.9128937576555964
573040,560 EWALD AVE SE SALEM OR 97302,2024-04-16,374900.0,165000,156480,321480,128780,53420.0,16.616896852059227,1.1661689685205923
545330,4035 BECK AVE SE SALEM OR 97317,2024-04-12,391000.0,137040,230000,367040,176400,23960.0,6.5278988666085445,1.0652789886660854
604899,837 PARK AVE NE SALEM OR 97301,2024-04-12,465290.0,134540,404270,538810,272260,-73520.0,-13.644884096434737,0.8635511590356526
565224,487 WELCOME CT SE SALEM OR 97302,2024-04-17,556800.0,165000,334270,499270,287620,57530.0,11.522823322050193,1.115228233220502
340246,3985 SHALE ST S SALEM OR 97302,2024-04-17,635000.0,165000,624050,789050,427930,-154050.0,-19.52347759964514,0.8047652240035486
605095,5894 VERONA ST S SALEM OR 97306,2024-04-17,771960.0,165000,642690,807690,415370,-35730.0,-4.423726924934071,0.9557627307506593
586278,872 HIGHLAND AVE NE SALEM OR 97301,2024-04-17,640000.0,157040,306100,463140,195840,176860.0,38.187157231074835,1.3818715723107484
526933,1521 EAST PARK AVE NE SALEM OR 97301,2024-04-17,350000.0,137040,164000,301040,134470,48960.0,16.26361945256444,1.1626361945256445
608961,291 LOST LAKE ST NE SALEM OR 97301,2024-04-18,446995.0,137040,309190,446230,221340,765.0,0.17143625484615557,1.0017143625484615
565783,1827 LEXINGTON CIR SE SALEM OR 97306,2024-04-15,375000.0,88950,232020,320970,203020,54030.0,16.833348911113188,1.1683334891111319
595894,904 NORMAN AVE NE SALEM OR 97301,2024-04-15,319000.0,134540,109010,243550,114430,75450.0,30.979265037979882,1.3097926503797988
608638,4769 BREITENBUSH AVE NE SALEM OR 97301,2024-04-15,409995.0,137040,347920,484960,241710,-74965.0,-15.457975915539427,0.8454202408446058
607214,5545 EARTH PL NE SALEM OR 97305,2024-04-15,464995.0,137040,343480,480520,238780,-15525.0,-3.230874885540664,0.9676912511445933
593001,4685 18TH PL S SALEM OR 97302,2024-04-19,496100.0,168000,276180,444180,272780,51920.0,11.688954928182268,1.1168895492818227
608636,4781 BREITENBUSH AVE NE SALEM OR 97301,2024-04-19,409995.0,137040,347920,484960,242280,-74965.0,-15.457975915539427,0.8454202408446058
592862,4435 MATTHEWS LOOP S SALEM OR 97302,2024-04-19,422000.0,165000,233000,398000,238410,24000.0,6.030150753768844,1.0603015075376885
573391,1915 FIR ST S SALEM OR 97302,2024-04-19,749900.0,120000,594180,714180,392140,35720.0,5.001540227953737,1.0500154022795374
340378,4001 12TH ST CUTOFF SE 7 SALEM OR 97302,2024-04-19,298000.0,0,287280,287280,143970,10720.0,3.7315510999721524,1.0373155109997216
573019,3893 BARTLETT DR SE SALEM OR 97302,2024-04-19,319000.0,165000,128580,293580,115110,25420.0,8.658627971932694,1.0865862797193269
547777,4445 CENTER ST NE SALEM OR 97301,2024-04-19,430000.0,142740,251580,394320,198540,35680.0,9.048488537228646,1.0904848853722864
552218,281 45TH AVE NE SALEM OR 97301,2024-04-19,285000.0,137040,166470,303510,139640,-18510.0,-6.0986458436295345,0.9390135415637046
567526,2059 CENTER ST NE SALEM OR 97301,2024-04-19,337000.0,137040,145200,282240,105300,54760.0,19.40192743764172,1.1940192743764173
607218,4849 MOON AVE NE SALEM OR 97305,2024-04-23,534055.0,137040,434600,571640,285110,-37585.0,-6.574942271359598,0.934250577286404
524172,4575 STATE ST SALEM OR 97301,2024-04-23,306200.0,103480,188720,292200,127430,14000.0,4.791238877481177,1.0479123887748119
608635,4772 BREITENBUSH AVE NE SALEM OR 97301,2024-04-23,479995.0,137040,456770,593810,298090,-113815.0,-19.166905239049527,0.8083309476095047
607217,4863 MOON AVE NE SALEM OR 97305,2024-04-24,523495.0,137040,402410,539450,268740,-15955.0,-2.957642042821392,0.970423579571786
329160,5157 MANGO AVE SE SALEM OR 97317,2024-04-24,350000.0,99750,297400,397150,196810,-47150.0,-11.872088631499434,0.8812791136850057
608640,4757 BREITENBUSH AVE NE SALEM OR 97301,2024-04-24,411196.0,137040,347920,484960,241710,-73764.0,-15.210326624876277,0.8478967337512372
569729,1630 SCOTCH AVE SE SALEM OR 97306,2024-04-24,585000.0,165000,376120,541120,249990,43880.0,8.109107037256061,1.0810910703725607
527219,2949 D ST NE SALEM OR 97301,2024-04-24,495000.0,147040,269170,416210,163460,78790.0,18.930347661036496,1.189303476610365
544896,4812 CHAMELEON CT NE SALEM OR 97305,2024-04-22,385000.0,134540,222830,357370,184100,27630.0,7.731482776953857,1.0773148277695386
590481,1555 JUSTICE ST S SALEM OR 97306,2024-04-22,435000.0,165000,222050,387050,180830,47950.0,12.388580286784654,1.1238858028678465
588004,1540 AERIAL WAY SE SALEM OR 97302,2024-04-26,360000.0,184500,133580,318080,164330,41920.0,13.179074446680081,1.1317907444668007
323433,5502 WOODMILL DR SE SALEM OR 97306,2024-04-22,640000.0,184500,452590,637090,393430,2910.0,0.45676435040575114,1.0045676435040576
607330,546 EVELYN VALLEY ST SE SALEM OR 97306,2024-04-22,500900.0,165000,304190,469190,240970,31710.0,6.758456062575929,1.0675845606257592
333548,923 RODAN AVE SE SALEM OR 97306,2024-04-26,389900.0,130000,318940,448940,212430,-59040.0,-13.150977858956653,0.8684902214104334
357525,5030 49TH AVE NE SALEM OR 97305,2024-04-29,427500.0,137040,274980,412020,229810,15480.0,3.7570991699432064,1.037570991699432
569089,2932 FREDRICK ST NE SALEM OR 97301,2024-04-29,382000.0,137040,199020,336060,122180,45940.0,13.670177944414688,1.136701779444147
527261,1294 PARK AVE NE SALEM OR 97301,2024-04-29,408000.0,156020,196180,352200,137620,55800.0,15.843270868824533,1.1584327086882453
580225,4364 GLADMAR ST SE SALEM OR 97302,2024-04-29,425000.0,184500,227380,411880,201620,13120.0,3.1853938040205887,1.0318539380402059
579873,1911 19TH ST NE SALEM OR 97301,2024-05-01,410000.0,137040,218780,355820,162420,54180.0,15.226800067449833,1.1522680006744983
605207,3259 DOUGHTON ST S SALEM OR 97302,2024-05-01,679900.0,165000,651650,816650,396440,-136750.0,-16.745239698769364,0.8325476030123063
608615,4017 VILLAGE CENTER DR SE SALEM OR 97302,2024-05-01,415500.0,156580,255170,411750,182790,3750.0,0.9107468123861567,1.0091074681238617
580684,401 MADRONA AVE SE # 8 SALEM OR 97302,2024-05-01,205000.0,0,196630,196630,78570,8370.0,4.256725830239536,1.0425672583023953
355401,5255 SEEGER LN SE SALEM OR 97306,2024-05-01,569000.0,165000,436330,601330,295680,-32330.0,-5.376415612059934,0.9462358438794006
600557,3009 TIERRA DR NE SALEM OR 97305,2024-04-29,435000.0,137040,342750,479790,253360,-44790.0,-9.335334208716313,0.9066466579128368
591447,480 FAIRVIEW AVE SE SALEM OR 97302,2024-05-01,328000.0,182000,112090,294090,121600,33910.0,11.530483865483356,1.1153048386548337
590032,2465 HYDE ST SE SALEM OR 97301,2024-04-26,349900.0,111050,187710,298760,102910,51140.0,17.117418663810415,1.1711741866381042
548848,2086 GREENTREE DR NE SALEM OR 97305,2024-04-26,250000.0,98060,64340,162400,73820,87600.0,53.94088669950739,1.5394088669950738
354922,1612 YORK BUTTE AVE SE SALEM OR 97306,2024-04-24,559900.0,168000,418950,586950,281780,-27050.0,-4.6085697248487945,0.953914302751512
338242,2202 MISTYMORNING AVE SE SALEM OR 97306,2024-04-26,659700.0,184500,507240,691740,428510,-32040.0,-4.631798074421025,0.9536820192557898
608959,307 LOST LAKE ST NE SALEM OR 97301,2024-04-26,440094.0,137040,297970,435010,215630,5084.0,1.1687087653157398,1.0116870876531574
587599,1909 4TH ST NE SALEM OR 97301,2024-04-30,395000.0,97250,350800,448050,180090,-53050.0,-11.840196406651044,0.8815980359334896
552845,4673 KINGSTON CT NE SALEM OR 97305,2024-04-30,411000.0,137040,269670,406710,184530,4290.0,1.0548056354650734,1.0105480563546507
590153,5337 LONE FIR AVE SE SALEM OR 97306,2024-04-30,460000.0,184500,236600,421100,215050,38900.0,9.237710757539777,1.0923771075753979
607185,4874 MOON AVE NE SALEM OR 97305,2024-04-30,514330.0,137040,388400,525440,261620,-11110.0,-2.1144183922046285,0.9788558160779537
566794,1095 CHURCH ST NE SALEM OR 97301,2024-04-30,391900.0,128000,284550,412550,189680,-20650.0,-5.005453884377651,0.9499454611562235
553894,230 BRINK CT SE SALEM OR 97317,2024-04-30,339000.0,137040,177370,314410,146920,24590.0,7.820998059858147,1.0782099805985814
592166,4974 NINA AVE SE SALEM OR 97302,2024-04-30,343000.0,165000,187420,352420,189930,-9420.0,-2.6729470518131775,0.9732705294818682
574332,2060 BREYMAN ST NE SALEM OR 97301,2024-04-26,379000.0,137040,193060,330100,108220,48900.0,14.813692820357469,1.1481369282035747
325957,928 SAHALEE CT SE SALEM OR 97306,2024-04-30,615000.0,99500,644920,744420,478860,-129420.0,-17.385346981542675,0.8261465301845732
574165,5187 METOLIUS AVE SE SALEM OR 97306,2024-05-02,454900.0,184500,234570,419070,229730,35830.0,8.549884267544803,1.085498842675448
572654,3380 WINOLA AVE S SALEM OR 97302,2024-04-26,395000.0,165000,167530,332530,150310,62470.0,18.78627492256338,1.1878627492256337
333236,3353 AUGUSTA NATIONAL DR S SALEM OR 97302,2024-05-03,1075000.0,173000,842780,1015780,657240,59220.0,5.8300025596093645,1.0583000255960937
353954,228 KURTH MEADOW AVE SE SALEM OR 97306,2024-05-06,930000.0,165000,768820,933820,437020,-3820.0,-0.40907241224218804,0.9959092758775782
565902,6640 HUNTINGTON CIR SE SALEM OR 97306,2024-05-06,355000.0,88950,232030,320980,208000,34020.0,10.598791201944046,1.1059879120194405
607186,4888 MOON AVE NE SALEM OR 97305,2024-04-30,489765.0,137040,358140,495180,246230,-5415.0,-1.0935417423967042,0.9890645825760329
568869,3847 CAVALIER DR S SALEM OR 97302,2024-05-07,600000.0,168000,401120,569120,304620,30880.0,5.4259207197076185,1.0542592071970762
339488,535 SAHALEE DR SE SALEM OR 97306,2024-05-09,170000.0,150000,0,150000,132610,20000.0,13.333333333333334,1.1333333333333333
578386,5647 WALNWOOD CT SE SALEM OR 97306,2024-05-09,459900.0,165000,308200,473200,247140,-13300.0,-2.8106508875739644,0.9718934911242604
594384,1279 MARSTONE ST SE SALEM OR 97306,2024-05-06,425000.0,165000,288080,453080,253850,-28080.0,-6.1975810011477,0.938024189988523
608628,490 GREENCREST ST NE SALEM OR 97301,2024-05-06,459995.0,137040,431630,568670,285930,-108675.0,-19.110380361193663,0.8088961963880634
609012,4825 ABRAHAM AVE NE SALEM OR 97301,2024-05-10,490665.0,137040,347850,484890,241000,5775.0,1.19099177132958,1.0119099177132957
357133,5380 9TH CT SE SALEM OR 97306,2024-05-10,450000.0,130000,399530,529530,247260,-79530.0,-15.018979094668857,0.8498102090533114
581219,297 HRUBETZ RD SE SALEM OR 97302,2024-05-10,360000.0,165000,143390,308390,153040,51610.0,16.7353027011252,1.167353027011252
582373,6003 WOODSIDE DR SE SALEM OR 97306,2024-05-10,455000.0,165000,302090,467090,269680,-12090.0,-2.5883662677428334,0.9741163373225716
570701,2471 CRESTMONT CIR S SALEM OR 97302,2024-05-10,1385000.0,173250,943810,1117060,746350,267940.0,23.986178002972085,1.239861780029721
593870,4109 MCKAY DR S SALEM OR 97302,2024-05-10,389000.0,165000,175360,340360,177930,48640.0,14.29075096956164,1.1429075096956165
584087,3604 31ST AVE NE SALEM OR 97301,2024-05-13,370000.0,137040,246200,383240,171340,-13240.0,-3.4547542010228574,0.9654524579897714
337690,5726 YVONNE CT SE SALEM OR 97306,2024-02-16,495000.0,184500,423850,608350,322420,-113350.0,-18.632366236541465,0.8136763376345854
570161,4430 NALANI CT SE SALEM OR 97302,2024-03-21,380500.0,165000,258270,423270,224490,-42770.0,-10.104661327285184,0.8989533867271482
607213,5559 EARTH PL NE SALEM OR 97305,2024-04-30,538625.0,137040,422790,559830,279100,-21205.0,-3.787756997660004,0.9621224300233999
577608,1284 WOODACRE DR SE SALEM OR 97302,2024-05-14,480000.0,184500,279350,463850,209140,16150.0,3.4817290072221625,1.0348172900722217
567180,1960 5TH ST NE SALEM OR 97301,2024-05-14,459900.0,147040,273830,420870,166870,39030.0,9.273647444579087,1.0927364744457908
609015,4811 ABRAHAM AVE NE SALEM OR 97301,2024-05-14,500310.0,137040,347850,484890,241000,15420.0,3.1801027037059955,1.03180102703706
526779,1560 B ST NE SALEM OR 97301,2024-05-14,370000.0,137040,207400,344440,163250,25560.0,7.420740912785971,1.0742074091278597
592933,1324 JORDAN DR S SALEM OR 97302,2024-05-14,649900.0,168000,459220,627220,322600,22680.0,3.6159561238480915,1.0361595612384809
594596,3905 LONE OAK RD SE SALEM OR 97302,2024-05-14,545000.0,165000,319190,484190,249560,60810.0,12.559119353972614,1.125591193539726
609008,4853 ABRAHAM AVE NE SALEM OR 97301,2024-05-15,486830.0,137040,348340,485380,241250,1450.0,0.29873501174337636,1.0029873501174338
548103,275 ELMA AVE NE SALEM OR 97301,2024-05-15,373000.0,138940,204500,343440,157050,29560.0,8.607034707663638,1.0860703470766364
543383,4616 HORSESHOE CT SE SALEM OR 97317,2024-05-16,400000.0,137040,226780,363820,151990,36180.0,9.944478038590512,1.099444780385905
335904,1945 BARNES AVE SE SALEM OR 97306,2024-05-20,465000.0,144950,359440,504390,238860,-39390.0,-7.8094331767085,0.921905668232915
565850,6735 CONTINENTAL CIR SE SALEM OR 97306,2024-05-20,385500.0,88950,301910,390860,252730,-5360.0,-1.3713350048610755,0.9862866499513893
338696,5435 SWALLOWTAIL ST SE SALEM OR 97306,2024-05-20,571000.0,184500,414960,599460,365900,-28460.0,-4.747606178894339,0.9525239382110566
584771,730 MARKET ST NE SALEM OR 97301,2024-05-17,290000.0,137040,136900,273940,94210,16060.0,5.862597649120245,1.0586259764912025
542978,590 BALDWIN AVE NE SALEM OR 97301,2024-05-17,400000.0,134540,223370,357910,178140,42090.0,11.759939649632589,1.117599396496326
587011,350 BOONE RD SE SALEM OR 97306,2024-05-17,348000.0,165000,159680,324680,143600,23320.0,7.1824565726253535,1.0718245657262535
609014,4817 ABRAHAM AVE NE SALEM OR 97301,2024-05-17,459860.0,137040,309190,446230,221340,13630.0,3.0544786320955564,1.0305447863209556
607340,5690 JEREMY VALLEY DR SE SALEM OR 97306,2024-05-17,788850.0,165000,560990,725990,370500,62860.0,8.658521467237842,1.0865852146723785
596142,1535 SUMMER ST NE SALEM OR 97301,2024-05-17,346500.0,137040,287570,424610,154250,-78110.0,-18.395704293351546,0.8160429570664846
355529,1633 LESLIE WIND LN SE SALEM OR 97302,2024-05-17,697794.0,182000,390820,572820,284350,124974.0,21.817324814077722,1.2181732481407772
526715,625 15TH ST NE SALEM OR 97301,2024-05-22,750000.0,137040,393080,530120,220510,219880.0,41.47740134309213,1.4147740134309212
570688,3924 CROISAN MTN DR S SALEM OR 97302,2024-05-22,235000.0,115000,0,115000,115000,120000.0,104.34782608695652,2.0434782608695654
607160,4822 FLIGHT AVE NE SALEM OR 97305,2024-05-21,455500.0,137040,287740,424780,224250,30720.0,7.231978906728188,1.072319789067282
355527,1591 LESLIE WIND LN SE SALEM OR 97302,2024-05-21,529900.0,184500,416000,600500,310210,-70600.0,-11.756869275603664,0.8824313072439633
578992,4260 PAINTBRUSH CT NE SALEM OR 97305,2024-05-21,399999.0,137040,274510,411550,217490,-11551.0,-2.8067063540274573,0.9719329364597254
577277,2420 HAZEL AVE NE SALEM OR 97301,2024-05-22,345000.0,97250,257960,355210,115100,-10210.0,-2.874356014751837,0.9712564398524817
532728,1636 MADRAS ST SE SALEM OR 97306,2024-05-22,450000.0,175000,292580,467580,188560,-17580.0,-3.7597844219171046,0.962402155780829
597187,1346 RONELLE ST S SALEM OR 97306,2024-05-23,395000.0,165000,222640,387640,190980,7360.0,1.8986688680218762,1.0189866886802188
607219,4835 MOON AVE NE SALEM OR 97305,2024-05-28,486995.0,137040,358420,495460,246370,-8465.0,-1.708513300771001,0.98291486699229
607182,4832 MOON AVE NE SALEM OR 97305,2024-05-28,528830.0,137040,402220,539260,268640,-10430.0,-1.934131958609947,0.9806586804139006
607184,4860 MOON AVE NE SALEM OR 97305,2024-05-28,532160.0,137040,422790,559830,279100,-27670.0,-4.942571852169408,0.9505742814783059
326034,3995 PRINGLE CREEK CT SE SALEM OR 97302,2024-05-28,560000.0,187500,337190,524690,274630,35310.0,6.729688006251311,1.067296880062513
587714,2246 4TH ST NE SALEM OR 97301,2024-05-28,322000.0,99750,229140,328890,121080,-6890.0,-2.0949253549819087,0.9790507464501809
577396,1854 CAPITOL ST NE SALEM OR 97301,2024-05-28,341250.0,137040,207530,344570,139020,-3320.0,-0.9635197492526918,0.990364802507473
608610,4031 VILLAGE CENTER DR SE SALEM,2024-05-28,399000.0,156580,255170,411750,194200,-12750.0,-3.096539162112933,0.9690346083788707
553323,4422 GORDON ST SE SALEM OR 97317,2024-05-23,374000.0,137040,170680,307720,151000,66280.0,21.539061484466398,1.215390614844664
569914,1910 CHURCH ST NE SALEM OR 97301,2024-05-24,320000.0,137040,163320,300360,118330,19640.0,6.538820082567585,1.0653882008256759
603982,2093 STRONG RD SE SALEM OR 97302,2024-05-24,349900.0,95560,215800,311360,166780,38540.0,12.377954779033916,1.1237795477903392
565679,3927 SHANIKO CT SE SALEM OR 97302,2024-05-29,460000.0,184500,288010,472510,222650,-12510.0,-2.647563014539375,0.9735243698546062
573193,3110 LANSING AVE NE SALEM OR 97301,2024-05-29,383000.0,137040,209230,346270,167100,36730.0,10.607329540531955,1.1060732954053196
527069,1740 24TH ST NE SALEM OR 97301,2024-05-24,340000.0,137040,153120,290160,138330,49840.0,17.176730079955888,1.1717673007995588
608958,315 LOST LAKE ST NE SALEM OR 97301,2024-05-29,455295.0,137040,308880,445920,221180,9375.0,2.102395048439182,1.0210239504843919
565204,515 WELCOME WAY SE SALEM OR 97302,2024-05-24,650000.0,165000,435070,600070,346430,49930.0,8.320695918809472,1.0832069591880946
570543,4625 2ND PL SE SALEM OR 97302,2024-05-29,410000.0,165000,206350,371350,192050,38650.0,10.407970916924734,1.1040797091692474
565688,3988 SHANIKO CT SE SALEM OR 97302,2024-05-29,450000.0,184500,306350,490850,257300,-40850.0,-8.322298054395437,0.9167770194560456
549033,880 ELMA AVE SE SALEM OR 97317,2024-05-24,385000.0,137040,238450,375490,166960,9510.0,2.532690617593012,1.02532690617593
580440,975 DENISE CT SE SALEM OR 97306,2024-05-24,385000.0,130000,217820,347820,172450,37180.0,10.68943706514864,1.1068943706514864
326114,4592 WERNER AVE NE SALEM OR 97301,2024-05-24,350000.0,137040,173950,310990,129140,39010.0,12.543811698125342,1.1254381169812535
582836,3567 PRINGLE RD SE SALEM OR 97302,2024-05-24,470000.0,207100,293880,500980,207930,-30980.0,-6.183879595991856,0.9381612040400814
577471,1332 KASHMIR DR S SALEM OR 97306,2024-05-30,470000.0,165000,298660,463660,251560,6340.0,1.3673812707587456,1.0136738127075875
607114,2635 GILBERT ST S SALEM OR 97302,2024-05-30,125000.0,150000,0,150000,78460,-25000.0,-16.666666666666664,0.8333333333333334
604884,995 PARK AVE NE SALEM OR 97301,2024-05-30,444900.0,137040,395640,532680,276950,-87780.0,-16.478936697454383,0.8352106330254562
592996,4585 18TH PL S SALEM OR 97302,2024-05-30,665000.0,168000,680230,848230,525050,-183230.0,-21.601452436249602,0.783985475637504
578766,4947 MANNING DR NE SALEM OR 97305,2024-05-30,410000.0,140040,276530,416570,201170,-6570.0,-1.5771659024893774,0.9842283409751063
572302,1025 18TH ST NE SALEM OR 97301,2024-05-31,391000.0,137040,219460,356500,140880,34500.0,9.67741935483871,1.096774193548387
607334,514 EVELYN VALLEY ST SE SALEM OR 97306,2024-05-31,509900.0,165000,326550,491550,252350,18350.0,3.733089207608585,1.0373308920760858
586108,760 CROSS ST SE SALEM OR 97302,2024-05-31,433500.0,187500,220230,407730,192490,25770.0,6.320359061143403,1.063203590611434
609004,4830 ABRAHAM AVE NE SALEM OR 97301,2024-05-31,454630.0,137040,309830,446870,221670,7760.0,1.736522926130642,1.0173652292613065
341041,2135 AUDUBON AVE SE SALEM OR 97302,2024-05-30,359900.0,125820,290240,416060,202680,-56160.0,-13.498053165408836,0.8650194683459117
